company_name,resale_price,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type,city,car_name
Honda,642000,2019,1199,Third Party,Manual,39633,First Owner,Petrol,88.76bhp,5,19.5,Sedan,Pune,Amaze S Petrol
Volkswagen,1035000,2021,999,Comprehensive,Automatic,12211,First Owner,Petrol,108.62bhp,5,16.47,Hatchback,Pune,Polo 1.0 TSI
Volkswagen,646000,2017,1199,Third Party,Manual,35932,Second Owner,Petrol,74bhp,5,16.2,Hatchback,Pune,Polo 1.2 MPI
Maruti,358000,2015,998,Comprehensive,Automatic,35288,First Owner,Petrol,67.05bhp,5,23.95,Hatchback,Pune,Alto K10 VXI
Hyundai,566000,2015,1197,Comprehensive,Manual,87601,First Owner,Petrol,81.83bhp,5,18.6,Hatchback,Pune,i20 Sportz 1.2
Maruti,510000,2014,1197,Comprehensive,Manual,88671,First Owner,Petrol,88.50bhp,5,22.41,Sedan,Pune,Swift Dzire ZXI
Maruti,349000,2017,796,Comprehensive,Manual,56995,Second Owner,Petrol,47.3bhp,5,24.7,Hatchback,Pune,Alto 800 VXI
Toyota,979000,2021,1462,Third Party,Automatic,10637,First Owner,Petrol,103.26bhp,5,18.76,SUV,Pune,Urban cruiser Premium
Tata,579000,2018,1199,Comprehensive,Automatic,31440,First Owner,Petrol,83.83bhp,5,23.84,Hatchback,Pune,Tiago 1.2 Revotron
Hyundai,500000,2015,1197,Third Party,Manual,40000,Third Owner,Petrol,81.83bhp,5,18.6,Hatchback,Pune,i20 Asta Option
Ford,105000,2010,1196,Third Party,Manual,120000,Third Owner,Petrol,70bhp,5,15.6,Hatchback,Pune,Figo Petrol EXI
Mahindra,2250000,2022,1999,Third Party,Manual,10000,First Owner,Petrol,197.13bhp,7,15.6,SUV,Pune,XUV700 AX7 BSVI
Honda,325000,2011,1497,Third Party,Automatic,80000,Third Owner,Petrol,"118PS at 6,600 rpm",5,16.8,Sedan,Pune,City 1.5 V
Hyundai,595000,2004,1086,Third Party,Manual,120000,Second Owner,Petrol,"118PS at 6,600 rpm",5,17,Hatchback,Pune,Santro Xing XG
Maruti,450000,2017,998,Third Party,Manual,40000,First Owner,Petrol,67.04bhp,5,20.51,Hatchback,Pune,Wagon R VXI
Maruti,580000,2019,1197,Third Party,Manual,90000,First Owner,CNG,70.40Bhp,5,26.55,Sedan,Pune,Swift Dzire Tour
Datsun,285000,2017,999,Third Party,Manual,50000,First Owner,Petrol,67bhp,5,22.5,Hatchback,Pune,RediGO 1.0 T
Toyota,225000,2011,1197,Comprehensive,Manual,74457,Third Owner,Petrol,67bhp,5,18.3,Hatchback,Pune,Etios Liva G
Tata,1899000,2022,1956,Third Party,Manual,28480,First Owner,Diesel,167.67bhp,7,16.14,SUV,Pune,New Safari XT
Hyundai,1292000,2019,1582,Third Party,Automatic,47159,First Owner,Diesel,126.2bhp,5,22,Sedan,Pune,Verna CRDi 1.6
Toyota,286000,2011,1496,Third Party,Manual,52890,Third Owner,Petrol,88.73bhp,5,17.6,Sedan,Pune,Etios G
Maruti,568000,2018,998,Third Party,Manual,5218,First Owner,Petrol,67.04bhp,5,23.1,Hatchback,Pune,Celerio ZXI Optional
Jeep,1233000,2018,1956,Third Party,Manual,94249,First Owner,Diesel,170bhp,5,17.1,SUV,Pune,Compass 2.0 Longitude
Volkswagen,680000,2019,1198,Zero Dep,Manual,28991,First Owner,Petrol,73.75bhp,5,17,Sedan,Pune,Ameo 1.2 MPI
Hyundai,515000,2017,1197,Comprehensive,Manual,49975,Second Owner,Petrol,81.86bhp,5,18.9,Hatchback,Pune,Grand i10 1.2
Maruti,319000,2016,796,Third Party,Manual,19870,First Owner,Petrol,47.33bhp,5,22.05,Hatchback,Pune,Alto 800 LXI
Maruti,501000,2021,998,Comprehensive,Manual,12563,First Owner,Petrol,65.71bhp,5,21.7,Hatchback,Pune,S-Presso VXI Plus
Maruti,248000,2012,998,Comprehensive,Manual,60354,First Owner,Petrol,65.71bhp,5,24.39,Hatchback,Pune,Alto K10 VXI
Audi,850000,2012,1968,Third Party,Automatic,120000,Second Owner,Diesel,147.51bhp,5,16.55,Sedan,Pune,A4 2.0 TDI
Maruti,800000,2018,1373,Third Party,Automatic,40000,First Owner,Petrol,91.1bhp,7,17.03,MUV,Pune,Ertiga BSIV VXI
Honda,865000,2018,1497,Third Party,Automatic,50000,Second Owner,Petrol,117.3bhp,7,15.4,SUV,Pune,BR-V i-VTEC V
Hyundai,510000,2016,1197,Third Party,Manual,50000,First Owner,Petrol,82bhp,5,19.1,Sedan,Pune,Xcent 1.2 Kappa
Nissan,440000,2014,1461,Third Party,Manual,100000,Second Owner,Diesel,108.5bhp,5,19.01,SUV,Pune,Terrano XV Premium
Maruti,800000,2018,1462,Third Party,Automatic,40000,First Owner,Petrol,103bhp,7,18.69,MUV,Pune,Ertiga ZXI AT
Honda,150000,2006,1799,Third Party,Automatic,100000,Fourth Owner,Petrol,130bhp,5,12.9,Sedan,Pune,Civic 1.8 V
Maruti,321000,2015,998,Third Party,Manual,25856,Second Owner,Petrol,65.71bhp,5,24.39,Hatchback,Pune,Alto K10 VXI
Ford,646000,2016,1498,Comprehensive,Manual,114735,First Owner,Diesel,98.59bhp,5,22.77,SUV,Pune,Ecosport 1.5 TDCi
Maruti,759000,2020,1197,Zero Dep,Manual,33386,First Owner,Petrol,81.80bhp,5,21.01,Hatchback,Pune,Baleno Zeta
Tata,474000,2016,1199,Third Party,Manual,22795,First Owner,Petrol,84bhp,5,23.84,Hatchback,Pune,Tiago 1.2 Revotron
Hyundai,790000,2020,1197,Third Party,Manual,57728,Second Owner,CNG,68.05bhp,5,23.84,Hatchback,Pune,Grand i10 Nios
Maruti,276000,2016,796,Comprehensive,Manual,59281,Second Owner,CNG,47.3bhp,5,33,Hatchback,Pune,Alto 800 LXI
Renault,875000,2019,1461,Third Party,Manual,12186,Second Owner,Diesel,84bhp3750rpm,5,19.87,SUV,Pune,Duster RXS 85PS
Hyundai,753000,2019,1197,Third Party,Automatic,9833,Second Owner,Petrol,81.86bhp,5,17.4,Hatchback,Pune,i20 Asta Option
Maruti,545000,2019,998,Third Party,Manual,87354,First Owner,Petrol,67.05bhp,5,21.79,Hatchback,Pune,Wagon R VXI
Maruti,604000,2016,1197,Third Party,Automatic,34521,Second Owner,Petrol,83.1bhp,5,21.4,Hatchback,Pune,Baleno 1.2 CVT
Maruti,750000,2021,1197,Third Party,Automatic,20000,First Owner,Petrol,81.80bhp,5,19.56,Hatchback,Pune,Baleno Delta CVT
Hyundai,200000,2009,1197,Third Party,Manual,100000,Fourth Owner,Petrol,80 PS at 5200 rpm,5,18.5,Hatchback,Pune,i20 Magna
Kia,2000000,2021,1493,Third Party,Automatic,40000,First Owner,Diesel,113.43bhp,5,18,SUV,Pune,Seltos GTX Plus
Chevrolet,270000,2011,2499,Third Party,Manual,120000,Third Owner,Diesel,80,7,14.8,MUV,Pune,Tavera LT-L -
Maruti,450000,2018,998,Third Party,Manual,60000,First Owner,CNG,58.16bhp,5,26.6,Hatchback,Pune,Wagon R LXI
Maruti,325000,2020,1197,Third Party,Manual,50000,First Owner,Petrol,88.50bhp,5,22.41,Sedan,Pune,Swift Dzire VXI
Hyundai,700000,2020,1197,Third Party,Automatic,20000,First Owner,Petrol,81.86bhp,5,20.7,Hatchback,Pune,Grand i10 Nios
Tata,595000,2008,1396,Third Party,Manual,120000,Second Owner,Diesel,70bhp,5,23.57,Sedan,Pune,Indigo Classic Dicor
Honda,864000,2018,1498,Comprehensive,Manual,86912,First Owner,Diesel,98.6bhp,7,21.9,SUV,Pune,BR-V Style Edition
Maruti,891000,2021,1197,Third Party,Automatic,42115,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Pune,Baleno 1.2 CVT
Maruti,394000,2014,998,Third Party,Manual,85031,First Owner,CNG,58.16bhp,5,26.6,Hatchback,Pune,Wagon R LXI
Maruti,639000,2021,998,Comprehensive,Manual,9993,Second Owner,CNG,58.33bhp,5,32.52,Hatchback,Pune,Wagon R CNG
Honda,704000,2015,1497,Comprehensive,Manual,77141,Second Owner,Petrol,117.3bhp,5,17.4,Sedan,Pune,City i VTEC
Hyundai,1063000,2021,998,Zero Dep,Manual,28007,First Owner,Petrol,118.35bhp,5,18,SUV,Pune,Venue SX Opt
Hyundai,764000,2015,1582,Third Party,Manual,86315,First Owner,Diesel,126.2bhp,5,23.9,Sedan,Pune,Verna 1.6 CRDi
Hyundai,194000,2011,814,Third Party,Manual,66145,Third Owner,Petrol,55.2bhp,5,21.1,Hatchback,Pune,EON Era
Maruti,667000,2020,1197,Third Party,Manual,14610,First Owner,Petrol,88.50bhp,5,22.38,Hatchback,Pune,Swift VXI
Mercedes-Benz,700000,2011,2143,Third Party,Automatic,110000,Third Owner,Diesel,203bhp,5,14.21,Sedan,Pune,E-Class E250 CDI
MG,2350000,2022,1451,Third Party,Automatic,10000,First Owner,Petrol,141bhp,6,16.56,SUV,Pune,Hector Plus Sharp
Maruti,480000,2017,1248,Third Party,Manual,120000,Second Owner,Diesel,74bhp,5,23.4,Sedan,Pune,Swift Dzire LDI
Toyota,225000,2009,1798,Third Party,Manual,120000,First Owner,Petrol,138.1bhp,5,14.53,Sedan,Pune,Corolla Altis GL
Honda,580000,2015,1497,Third Party,Manual,50000,Third Owner,Petrol,117.3bhp,5,17.4,Sedan,Pune,City i VTEC
Tata,200000,2015,624,Third Party,Automatic,70000,Second Owner,Petrol,37.5bhp,4,25.4,Hatchback,Pune,Nano Twist XTA
Toyota,900000,2022,1462,Third Party,Manual,20000,First Owner,Petrol,103.26bhp,5,17.03,SUV,Pune,Urban cruiser High
Kia,1275000,2022,998,Third Party,Manual,10000,First Owner,Petrol,118.36bhp,5,18.2,SUV,Pune,Sonet HTX Turbo
Maruti,770000,2021,1197,Comprehensive,Manual,7888,First Owner,Petrol,88.50bhp,5,22.38,Hatchback,Pune,Swift VXI
Hyundai,261000,2011,1197,Third Party,Manual,92976,First Owner,Petrol,78.9bhp,5,20.36,Hatchback,Pune,i10 Magna
Honda,1191000,2021,1498,Third Party,Manual,11783,First Owner,Petrol,119.35bhp,5,18.6,Sedan,Pune,City VX MT
Maruti,582000,2022,998,Zero Dep,Manual,16754,First Owner,Petrol,65.71bhp,5,25.24,Hatchback,Pune,Celerio VXI
Maruti,432000,2017,998,Zero Dep,Manual,19911,First Owner,Petrol,65.71bhp,5,25.24,Hatchback,Pune,Celerio VXI
Maruti,650000,2018,1197,Comprehensive,Manual,35342,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Pune,Baleno 1.2 Alpha
Hyundai,405000,2014,1197,Comprehensive,Manual,46518,First Owner,Petrol,82bhp,5,18.9,Hatchback,Pune,Grand i10 Sportz
Maruti,494000,2021,998,Comprehensive,Manual,25034,First Owner,Petrol,65.71bhp,5,21.7,Hatchback,Pune,S-Presso VXI Plus
Tata,775000,2018,1497,Comprehensive,Manual,99471,First Owner,Diesel,113.42bhp,5,23.22,SUV,Pune,Nexon XM Diesel
Volkswagen,773000,2018,1197,Third Party,Automatic,96026,First Owner,Petrol,103.5bhp,5,17.21,Hatchback,Pune,Polo GT TSI
Maruti,615000,2020,998,Zero Dep,Manual,27637,First Owner,CNG,58.33bhp,5,30.47,Hatchback,Pune,Celerio VXI CNG
Mahindra,1174000,2021,1197,Zero Dep,Automatic,21768,First Owner,Petrol,108.62bhp,5,16.5,SUV,Pune,XUV300 W8 Option
Hyundai,1250000,2019,1582,Third Party,Automatic,120000,First Owner,Diesel,126.2bhp,5,17.01,SUV,Pune,Creta 1.6 CRDi
Chevrolet,595000,2010,1199,Third Party,Manual,110000,Second Owner,Petrol,79.4bhp,5,18.6,Hatchback,Pune,Beat LS
Maruti,300000,2011,1586,Third Party,Manual,80000,Second Owner,Petrol,103.3bhp,5,15.5,Sedan,Pune,SX4 ZXI MT
Hyundai,1050000,2018,1591,Third Party,Automatic,50000,First Owner,Petrol,121.3bhp,5,17,Sedan,Pune,Verna VTVT 1.6
Renault,860000,2022,999,Third Party,Automatic,10000,First Owner,Petrol,71.01bhp,5,19.03,SUV,Pune,Kiger RXT AMT
Hyundai,200000,2011,1197,Third Party,Automatic,80000,Third Owner,Petrol,78.9bhp,5,16.95,Hatchback,Pune,i10 Sportz AT
Hyundai,325000,2015,998,Third Party,Manual,50000,First Owner,Petrol,68.05bhp,5,20.3,Hatchback,Pune,EON 1.0 Kappa
Tata,800000,2021,1199,Third Party,Manual,10000,First Owner,Petrol,86.83bhp,5,19.33,Hatchback,Pune,Altroz XZ Plus
Maruti,451000,2014,1197,Comprehensive,Manual,112866,First Owner,Petrol,88.50bhp,5,22.41,Sedan,Pune,Swift Dzire VXI
Maruti,705000,2021,1197,Zero Dep,Automatic,15879,Second Owner,Petrol,88.50bhp,5,22.56,Hatchback,Pune,Swift VXI AMT
Toyota,300000,2010,1364,Third Party,Manual,80321,Second Owner,Diesel,87.2bhp,5,21.43,Sedan,Pune,Corolla Altis Diesel
Renault,555000,2021,999,Comprehensive,Automatic,23760,First Owner,Petrol,67bhp,5,22,Hatchback,Pune,KWID 1.0 RXT
Hyundai,428000,2015,1197,Comprehensive,Manual,94456,First Owner,Petrol,82bhp,5,18.9,Hatchback,Pune,Grand i10 Asta
Honda,697000,2018,1199,Comprehensive,Manual,108918,First Owner,Petrol,88.7bhp,5,17.5,SUV,Pune,WR-V i-VTEC VX
Hyundai,528000,2019,1197,Third Party,Manual,59689,First Owner,Petrol,81.86bhp,5,18.9,Hatchback,Pune,Grand i10 1.2
Maruti,460000,2017,998,Third Party,Manual,59896,First Owner,Petrol,67.04bhp,5,20.51,Hatchback,Pune,Wagon R VXI
Volkswagen,675000,2016,1197,Third Party,Automatic,94170,Second Owner,Petrol,103.2bhp,5,18.19,Sedan,Pune,Vento 1.2 TSI
Maruti,291000,2016,998,Third Party,Manual,42591,Third Owner,Petrol,65.71bhp,5,24.39,Hatchback,Pune,Alto K10 VXI
Maruti,616000,2015,1373,Third Party,Manual,46738,First Owner,Petrol,91.1bhp,5,20.73,Sedan,Pune,Ciaz VXi Plus
Mercedes-Benz,1100000,2012,2143,Third Party,Automatic,120000,Second Owner,Diesel,203bhp,5,14.21,Sedan,Pune,E-Class E250 CDI
BMW,900000,2010,2497,Third Party,Automatic,70000,Second Owner,Petrol,150 kW at 6300 rpm,5,10.8,Sedan,Pune,5 Series 523i
Maruti,130000,2006,998,Third Party,Manual,120000,Third Owner,Petrol,67.1bhp,5,18.9,Hatchback,Pune,Wagon R LXI
Honda,650000,2018,1498,Third Party,Manual,80000,First Owner,Diesel,98.6bhp,5,27.3,Hatchback,Pune,Jazz 1.5 V
Hyundai,330000,2013,1197,Third Party,Manual,30000,Third Owner,Petrol,82.85bhp,5,18.5,Hatchback,Pune,i20 Magna
Hyundai,110000,2007,1086,Third Party,Manual,80000,First Owner,Petrol,62.1bhp,5,17.92,Hatchback,Pune,Santro Xing GLS
Toyota,650000,2018,1496,Third Party,Automatic,110000,First Owner,Petrol,105.5bhp,5,17.8,Sedan,Pune,Yaris G CVT
Honda,550000,2014,1497,Third Party,Manual,50000,Second Owner,Petrol,117.3bhp,7,17.3,MUV,Pune,Mobilio V i-VTEC
Maruti,558000,2012,1248,Comprehensive,Manual,97308,First Owner,Diesel,73.9bhp,5,19.3,Sedan,Pune,Swift Dzire VDi
Maruti,633000,2018,1197,Zero Dep,Manual,67071,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Pune,Baleno 1.2 Zeta
Hyundai,572000,2020,1086,Third Party,Manual,49799,Second Owner,CNG,59.17bhp,5,30.48,Hatchback,Pune,Santro Sportz CNG
Hyundai,296000,2018,814,Third Party,Manual,90496,Second Owner,Petrol,55.2bhp,5,21.1,Hatchback,Pune,EON Era Plus
Maruti,300000,2017,796,Third Party,Manual,84685,First Owner,Petrol,47.33bhp,5,22.05,Hatchback,Pune,Alto 800 LXI
Datsun,358000,2018,999,Third Party,Automatic,59750,Second Owner,Petrol,67bhp,5,23,Hatchback,Pune,RediGO AMT 1.0
Tata,713000,2022,1199,Zero Dep,Manual,24253,First Owner,CNG,72bhp,5,26.49,Hatchback,Pune,Tiago XT CNG
Maruti,293000,2011,1197,Third Party,Manual,82091,Third Owner,Petrol,88.50bhp,5,22.38,Hatchback,Pune,Swift VXI
Maruti,657000,2016,1373,Third Party,Automatic,78797,First Owner,Petrol,91.1bhp,5,19.12,Sedan,Pune,Ciaz AT ZXi
Hyundai,493000,2014,1197,Comprehensive,Manual,22801,First Owner,Petrol,82bhp,5,18.9,Hatchback,Pune,Grand i10 Asta
Tata,761000,2022,1199,Zero Dep,Manual,21497,First Owner,CNG,72bhp,5,26.49,Hatchback,Pune,Tiago XZ Plus
Tata,150000,2015,624,Third Party,Automatic,70000,Second Owner,Petrol,37.5bhp,4,25.4,Hatchback,Pune,Nano Twist XTA
Renault,324000,2016,799,Third Party,Manual,60000,First Owner,Petrol,53.3bhp,5,25.17,Hatchback,Pune,KWID RXT
Tata,595000,2006,1405,Third Party,Manual,60000,Third Owner,Diesel,70,5,17.8,Sedan,Pune,Indigo VS
Honda,200000,2010,1497,Third Party,Manual,120000,Second Owner,Petrol,"118PS at 6,600 rpm",5,17,Sedan,Pune,City 1.5 V
BMW,1000000,2012,1995,Third Party,Automatic,80000,Fourth Owner,Diesel,184bhp,5,18.88,Sedan,Pune,3 Series 320d
Hyundai,1050000,2019,1591,Third Party,Automatic,30000,First Owner,Petrol,121.3bhp,5,17,Sedan,Pune,Verna VTVT 1.6
Honda,675000,2015,1498,Third Party,Manual,120000,First Owner,Diesel,98.6bhp,5,25.1,Sedan,Pune,City i DTEC
Hyundai,950000,2018,1591,Third Party,Manual,70000,Third Owner,Petrol,121.3bhp,5,17,Sedan,Pune,Verna VTVT 1.6
Maruti,308000,2011,1248,Comprehensive,Manual,114354,First Owner,Diesel,73.94bhp,5,23.2,Hatchback,Pune,Ritz VDi
Hyundai,328000,2014,814,Comprehensive,Manual,35281,First Owner,Petrol,55.2bhp,5,21.1,Hatchback,Pune,EON Magna Plus
Hyundai,483000,2014,1197,Comprehensive,Manual,41179,First Owner,Petrol,82.85bhp,5,18.5,Hatchback,Pune,i20 Sportz 1.2
Honda,554000,2017,1199,Third Party,Manual,50649,First Owner,Petrol,88.7bhp,5,18.7,Hatchback,Pune,Jazz 1.2 SV
Maruti,401000,2016,998,Third Party,Automatic,61981,Second Owner,Petrol,67bhp,5,20.51,Hatchback,Pune,Wagon R AMT
Tata,385000,2017,1047,Third Party,Manual,86306,First Owner,Diesel,69bhp,5,27.28,Hatchback,Pune,Tiago 1.05 Revotorq
Tata,772000,2022,1199,Third Party,Manual,38158,First Owner,CNG,72bhp,5,26.49,Hatchback,Pune,Tiago XZ Plus
Hyundai,231000,2013,814,Comprehensive,Manual,29168,First Owner,Petrol,55.2bhp,5,21.1,Hatchback,Pune,EON Era Plus
Maruti,352000,2018,998,Third Party,Manual,2927,First Owner,Petrol,67.05bhp,5,23.95,Hatchback,Pune,Alto K10 VXI
Honda,361000,2014,1198,Comprehensive,Manual,10832,Third Owner,Petrol,86.7bhp,5,18,Sedan,Pune,Amaze S i-Vtech
Hyundai,241000,2010,1495,Third Party,Manual,50000,Second Owner,Petrol,94,5,13.2,Sedan,Pune,Accent GLE
Hyundai,500000,2014,1591,Third Party,Manual,60000,Second Owner,Petrol,121.3bhp,5,17.1,Sedan,Pune,Verna 1.6 SX
Mahindra,400000,2011,2179,Third Party,Manual,60000,Second Owner,Diesel,120bhp,8,12.05,SUV,Pune,Scorpio SLE BSIII
Tata,190000,2010,2179,Third Party,Manual,60000,First Owner,Diesel,138.1bhp,7,11.57,Tata,Pune,New Safari DICOR
Ford,150000,2010,1596,Third Party,Manual,50000,Second Owner,Petrol,101,5,15.3,Sedan,Pune,Fiesta 1.6 Duratec
Hyundai,110000,2009,1086,Third Party,Manual,120000,First Owner,Petrol,66.6,5,15,Hatchback,Pune,Getz 1.1 GVS
Hyundai,890000,2014,2199,Third Party,Automatic,100000,Second Owner,Diesel,194.3bhp,7,13.01,SUV,Pune,Santa Fe 4WD
Mercedes-Benz,995000,2013,1796,Third Party,Automatic,50000,First Owner,Petrol,186bhp,5,11.74,Sedan,Pune,C-Class C 200
Hyundai,533000,2020,1086,Comprehensive,Manual,47463,First Owner,CNG,58bhp,5,30.48,Hatchback,Pune,Santro Sportz CNG
Maruti,533000,2016,1373,Third Party,Manual,51236,Second Owner,Petrol,91.1bhp,5,20.73,Sedan,Pune,Ciaz VXi
Maruti,357000,2016,998,Comprehensive,Manual,85246,First Owner,CNG,58.16bhp,5,26.6,Hatchback,Pune,Wagon R LXI
Hyundai,230000,2012,1197,Third Party,Manual,65480,First Owner,Petrol,78.9bhp,5,20.36,Hatchback,Pune,i10 Magna
Renault,507000,2022,799,Comprehensive,Manual,4026,First Owner,Petrol,53.26bhp,5,22.25,Hatchback,Pune,KWID RXL Opt
Maruti,542000,2014,1248,Comprehensive,Manual,113357,First Owner,Diesel,74bhp,5,23.4,Sedan,Pune,Swift Dzire VDI
Maruti,402000,2014,998,Third Party,Manual,75937,First Owner,CNG,58.16bhp,5,26.6,Hatchback,Pune,Wagon R LXI
Maruti,1244000,2022,1462,Comprehensive,Manual,10267,First Owner,Petrol,101.65bhp,5,19.89,SUV,Pune,Brezza Zxi BSVI
Hyundai,496000,2017,1197,Third Party,Automatic,61155,Second Owner,Petrol,81.86bhp,5,18.9,Hatchback,Pune,Grand i10 1.2
Maruti,450000,2012,1248,Third Party,Manual,110000,Third Owner,Diesel,74bhp,5,23.4,Sedan,Pune,Swift Dzire VDI
Hyundai,595000,2008,1086,Third Party,Manual,90000,First Owner,Petrol,68.05bhp,5,19.81,Hatchback,Pune,i10 Magna 1.1
Maruti,250000,2015,1248,Third Party,Manual,90000,Second Owner,Diesel,74bhp,5,26.59,Sedan,Pune,Swift Dzire LDI
Renault,260000,2017,999,Third Party,Automatic,30000,Third Owner,Petrol,67bhp,5,24.04,Hatchback,Pune,KWID 1.0 AMT
Citroen,750000,2022,1198,Third Party,Manual,10000,First Owner,Petrol,80.46bhp,5,19.3,Hatchback,Pune,C3 Puretech 82
Maruti,800000,2018,1498,Third Party,Manual,110000,First Owner,Diesel,93.87bhp,5,26.82,Sedan,Pune,Ciaz Alpha 1.5
Maruti,800000,2018,1373,Third Party,Manual,80000,Second Owner,CNG,80.46bhp,7,17.5,MUV,Pune,Ertiga VXI CNG
Hyundai,375000,2015,1086,Third Party,Manual,40000,Second Owner,Petrol,68.05bhp,5,19.81,Hatchback,Pune,i10 Magna 1.1L
Maruti,187000,2010,1197,Third Party,Manual,79076,Second Owner,Petrol,88.50bhp,5,22.38,Hatchback,Pune,Swift VXI
Maruti,812000,2021,1197,Zero Dep,Manual,18421,First Owner,Petrol,81.80bhp,5,21.01,Hatchback,Pune,Baleno Zeta
Honda,1296000,2020,1498,Comprehensive,Automatic,25692,First Owner,Petrol,119.35bhp,5,18.3,Sedan,Pune,City ZX CVT
Honda,1096000,2020,1498,Third Party,Manual,17622,Second Owner,Petrol,119.35bhp,5,18.6,Sedan,Pune,City ZX MT
Maruti,187000,2011,998,Comprehensive,Manual,30023,Second Owner,Petrol,65.71bhp,5,24.39,Hatchback,Pune,Alto K10 LXI
Hyundai,1365000,2019,1999,Comprehensive,Automatic,64882,First Owner,Petrol,149.92bhp,5,14.62,Sedan,Pune,Elantra 2.0 SX
Tata,341000,2014,1193,Third Party,Manual,60517,Third Owner,Petrol,88.7bhp,5,17.57,Sedan,Pune,Zest Revotron 1.2T
Maruti,1244000,2022,1462,Comprehensive,Manual,9222,First Owner,Petrol,101.65bhp,5,19.89,SUV,Pune,Brezza Zxi BSVI
Maruti,813000,2016,1248,Zero Dep,Manual,79221,First Owner,Diesel,88.5bhp,5,24.3,SUV,Pune,Vitara Brezza ZDi
Hyundai,800000,2021,1197,Zero Dep,Manual,25776,Second Owner,CNG,68.05bhp,5,24.3,Hatchback,Pune,Grand i10 Nios
MG,2000000,2022,1956,Third Party,Manual,20000,First Owner,Diesel,167.68bhp,5,19.81,SUV,Pune,Hector Sharp Diesel
Hyundai,595000,2004,1086,Third Party,Manual,90000,First Owner,Petrol,167.68bhp,5,17,Hatchback,Pune,Santro Xing XG
Maruti,795000,2016,1248,Third Party,Manual,70000,First Owner,Diesel,88.5bhp,5,24.3,SUV,Pune,Vitara Brezza ZDi
Mercedes-Benz,2500000,2018,2143,Third Party,Automatic,80000,Second Owner,Diesel,136bhp,5,17.9,SUV,Pune,GLA Class 200
Hyundai,750000,2020,1186,Third Party,Manual,80000,First Owner,Diesel,73.97bhp,5,25.35,Sedan,Pune,Aura S Diesel
Toyota,750000,2017,1364,Third Party,Manual,100000,First Owner,Diesel,67.05bhp,5,23.59,Sedan,Pune,Etios 1.4 GXD
Hyundai,355000,2012,1197,Third Party,Manual,60000,Second Owner,Petrol,80 PS at 5200 rpm,5,17,Hatchback,Pune,i20 1.2 Sportz
Tata,489000,2016,1199,Third Party,Manual,27836,First Owner,Petrol,84bhp,5,23.84,Hatchback,Pune,Tiago 1.2 Revotron
Ford,876000,2020,1497,Third Party,Manual,18551,First Owner,Petrol,121.31bhp,5,17,SUV,Pune,Ecosport 1.5 Petrol
Hyundai,401000,2013,1197,Comprehensive,Manual,84845,First Owner,Petrol,82.9bhp,5,18.5,Hatchback,Pune,i20 Magna Optional
Maruti,360000,2015,998,Third Party,Manual,64749,First Owner,Petrol,67.04bhp,5,20.51,Hatchback,Pune,Wagon R VXI
Kia,1050000,2021,1497,Third Party,Manual,27474,First Owner,Petrol,113.43bhp,5,16.8,SUV,Pune,Seltos HTK Plus
Honda,1126000,2020,1498,Comprehensive,Automatic,23731,First Owner,Petrol,119.35bhp,5,18.3,Sedan,Pune,City V CVT
Volkswagen,821000,2017,1197,Zero Dep,Automatic,41050,First Owner,Petrol,103.2bhp,5,18.19,Sedan,Pune,Vento 1.2 TSI
Kia,1658000,2022,1482,Comprehensive,Automatic,25009,First Owner,Petrol,157.81bhp,7,18.19,MUV,Pune,Carens Luxury iMT
MG,1508000,2019,1451,Third Party,Automatic,58287,Second Owner,Petrol,141bhp,5,13.96,SUV,Pune,Hector Sharp DCT
Hyundai,827000,2019,1368,Third Party,Manual,33547,First Owner,Petrol,98.6bhp,5,19.1,Sedan,Pune,Verna VTVT 1.4
Skoda,1035000,2021,999,Comprehensive,Manual,14758,First Owner,Petrol,108.62bhp,5,18.97,Sedan,Pune,Rapid 1.0 TSI
Maruti,192000,2010,1197,Comprehensive,Manual,108345,Second Owner,Petrol,85 PS at 6000rpm,5,18.5,Hatchback,Pune,Ritz Genus VXi
Honda,410000,2009,3471,Third Party,Automatic,80000,Third Owner,Petrol,271.3bhp,5,10.7,Sedan,Pune,New Accord 3.5
Maruti,595000,2009,796,Third Party,Manual,60000,Third Owner,Petrol,46.3bhp,5,19.7,Hatchback,Pune,Alto LXi
Maruti,150000,2008,1586,Third Party,Manual,20000,Second Owner,Petrol,104.68,5,15,Sedan,Pune,SX4 Zxi BSIII
Fiat,350000,2015,1248,Third Party,Manual,110000,First Owner,Diesel,91.72bhp,5,20.5,Hatchback,Pune,Avventura Power Up
Fiat,150000,2010,1248,Third Party,Manual,90000,First Owner,Diesel,75bhp,5,20.3,Hatchback,Pune,Grande Punto 1.3
